bien_id,mut_date,mut_numdisp,mut_type,mut_val
94034V1107,2020-02-20,1,Vente,220095.0
94041AD15915,2020-01-22,1,Vente,215000.0
94065G59031,2020-02-19,1,Vente,213000.0
94022F3545,2020-01-29,1,Vente,213000.0
94041P11914,2020-02-17,1,Vente,202300.0
94043A12618,2020-02-06,1,Vente,206000.0
94081CG38953,2020-02-14,1,Vente,212000.0
94043A7416,2020-01-09,1,Vente,243750.0
94043G34111,2020-02-14,1,Vente,349000.0
94034M1651162,2020-02-05,1,Vente,93750.0
94016Y457141,2020-02-18,1,Vente,185000.0
94016Z233118,2020-02-18,1,Vente,345000.0
94038D8827,2020-02-19,1,Vente,189600.0
94016Y10555,2020-02-07,1,Vente,295000.0
94073S6410,2020-02-13,1,Vente,296900.0
94065AI214,2020-02-19,1,Vente,229960.0
94003I31,2020-02-11,1,Vente,264461.0
94081CL4911,2020-01-28,1,Vente,159900.0
94076B7275,2020-02-13,1,Vente,135000.0
94041A26023,2020-02-13,1,Vente,247000.0
94003J17140,2020-02-10,1,Vente,240000.0
94038P64213,2020-02-14,1,Vente,227000.0
94021J301268,2020-02-13,1,Vente,227500.0
94022AQ275,2020-02-10,1,Vente,123000.0
94076AE6972,2020-02-24,1,Vente,161000.0
94037D12916,2020-01-24,1,Vente,253130.0
94041AB22926,2020-02-13,1,Vente,256476.19
94016R4018,2020-02-11,1,Vente,372500.0
94016T4124,2020-02-13,1,Vente,315000.0
94043D1234,2020-02-14,1,Vente,360000.0
94043D1233,2020-02-14,1,Vente,435000.0
94022AN3022,2020-01-30,1,Vente,95000.0
94041M176134,2020-02-24,1,Vente,297500.0
94038AL267189,2020-02-19,1,Vente,335000.0
94038L1284,2020-02-24,1,Vente,291600.0
94037E5485,2020-02-12,1,Vente,353000.0
94038AM10466,2020-02-06,1,Vente,172500.0
94022U195224,2020-02-13,1,Vente,184900.0
94022L423565,2020-02-27,1,Vente,146000.0
94034O21980,2020-02-11,1,Vente,270000.0
94034V97284,2020-02-21,1,Vente,202250.0
94043D18837,2020-02-14,1,Vente,132000.0
94034J1264138,2020-02-25,1,Vente,162000.0
94034Y127165,2020-02-13,1,Vente,99613.0
94022B33111,2020-02-13,1,Vente,87000.0
94034K19265,2020-02-11,1,Vente,263000.0
94022AO324,2020-02-14,1,Vente,111030.0
94003I123302,2020-02-20,1,Vente,203750.0
94043B12621,2020-02-27,1,Vente,315000.0
94022L424876,2020-02-10,1,Vente,153000.0
94041AT3343,2020-02-17,1,Vente,52000.0
94054AE45916,2020-02-18,1,Vente,169500.0
94041AL932,2020-02-21,1,Vente,302000.0
94016AC1954,2020-02-26,1,Vente,182000.0
94081M2417,2020-03-03,1,Vente,161950.0
94043A597,2020-02-26,1,Vente,275000.0
94022AG1190,2020-02-06,1,Vente,151650.0
94041AB3861,2020-02-17,1,Vente,480000.0
94081C673,2020-02-18,1,Vente,272000.0
94041AM461208,2020-02-20,1,Vente,248000.0
94081Z342400,2020-02-20,1,Vente,171000.0
94073AJ404233,2020-02-20,1,Vente,177000.0
94003Q1669,2020-02-06,1,Vente,114500.0
94081E218149,2020-02-26,1,Vente,144800.0
94054AE42544,2020-02-17,1,Vente,165000.0
94022F163,2020-02-28,1,Vente,241300.0
94034J1266010,2020-02-25,1,Vente,184600.0
94022AE29172,2020-02-12,1,Vente,178000.0
94054AE480121,2020-02-21,1,Vente,159690.0
94073AH11917,2020-02-14,1,Vente,199810.0
94021B306384,2020-02-17,1,Vente,236000.0
94022AS381,2020-02-24,1,Vente,255000.0
94016Q9635,2020-02-18,1,Vente,263000.0
94022N9210,2020-03-05,1,Vente,181000.0
94054AE42523,2020-02-28,1,Vente,161147.0
94081BN414155,2020-02-21,1,Vente,193880.0
94038AM10010,2020-03-06,1,Vente,310000.0
94041AC415,2020-02-26,1,Vente,130000.0
94041AP14240,2020-03-02,1,Vente,304000.0
94037N1801,2020-02-21,1,Vente,170000.0
94081D632,2020-02-26,1,Vente,169000.0
94003H382,2020-03-04,1,Vente,282000.0
94022AU29721,2020-02-20,1,Vente,250000.0
94022K1125,2020-02-27,1,Vente,115000.0
94034J12612039,2020-02-26,1,Vente,145000.0
94022G229808,2020-02-27,1,Vente,130500.0
94037D382,2020-03-16,1,Vente,516750.0
94076BD45131,2020-03-06,1,Vente,233000.0
94076O14622,2020-02-27,1,Vente,175000.0
94073AD1356,2020-02-26,1,Vente,164000.0
94016O3412,2020-02-26,1,Vente,620000.0
94038P64801,2020-02-28,1,Vente,243000.0
94034A174113,2020-02-21,1,Vente,156000.0
94021B306144,2020-03-06,1,Vente,220000.0
94081D13124,2020-02-27,1,Vente,146000.0
94034V99854,2020-03-11,1,Vente,239000.0
94037A76146,2020-03-03,1,Vente,202660.0
94022L424881,2020-03-02,1,Vente,143000.0
94054V1452,2020-03-06,1,Vente,245000.0
94076AX243103,2020-03-06,1,Vente,330000.0
94034T198422,2020-03-05,1,Vente,407000.0
94034L137,2020-03-09,1,Vente,405500.0
94003M5632,2020-03-10,1,Vente,167000.0
94076Q21157,2020-03-09,1,Vente,410000.0
94054AD301067,2020-03-13,1,Vente,118000.0
94081BT1377,2020-03-12,1,Vente,173000.0
94034V901531,2020-03-12,1,Vente,244000.0
94041V11241,2020-02-25,1,Vente,355000.0
94016V13768,2020-03-17,1,Vente,484719.0
94041L1672,2020-03-12,1,Vente,85000.0
94034O2511060,2020-03-03,1,Vente,184000.0
94022F354,2020-03-06,1,Vente,222270.0
94034V97277,2020-03-12,1,Vente,231500.0
94081AL104256,2020-03-09,1,Vente,167000.0
94038AO5523,2020-02-26,1,Vente,289598.0
94022I2929,2020-02-25,1,Vente,202000.0
94022AG1104,2020-03-06,1,Vente,145500.0
94081BJ82432,2020-03-02,1,Vente,236000.0
94081U154328,2020-03-03,1,Vente,193000.0
94041U12311,2020-02-25,1,Vente,233000.0
94037E14111,2020-02-26,1,Vente,365000.0
94038V57151,2020-03-11,1,Vente,10000.0
94022AR609,2020-03-03,1,Vente,132000.0
94073AF1341014,2020-03-04,1,Vente,137500.0
94041AR3864,2020-03-17,1,Vente,175000.0
94038O77323,2020-02-28,1,Vente,380000.0
94054U294116,2020-03-12,1,Vente,145700.0
94073AJ34578,2020-03-09,1,Vente,340000.0
94065G6771,2020-03-13,1,Vente,325000.0
94022C1114,2020-03-16,1,Vente,100000.0
94076Z3482004,2020-03-10,1,Vente,385000.0
94016L753139,2020-03-11,1,Vente,200000.0
94076R3032,2020-03-24,1,Vente,230000.0
94021B388267,2020-03-10,1,Vente,212000.0
94076K282,2020-03-20,1,Vente,354000.0
94043E826,2020-03-13,1,Vente,203000.0
94043C6937,2020-03-18,1,Vente,151000.0
94081CO176189,2020-03-06,1,Vente,70000.0
94016C14104,2020-03-03,1,Vente,120000.0
94034O2511226,2020-03-16,1,Vente,159000.0
94041AC1211,2020-03-27,1,Vente,190000.0
94041X123205,2020-03-10,1,Vente,305000.0
94073P511,2020-03-09,1,Vente,274000.0
94016Y13717,2020-03-13,1,Vente,286000.0
94016Q9687,2020-03-12,1,Vente,238000.0
94016B15328,2020-03-13,1,Vente,232000.0
94034D27414,2020-03-09,1,Vente,206000.0
94043B6921,2020-03-20,1,Vente,422000.0
94081K1394,2020-03-09,1,Vente,216100.0
94043B10623,2020-03-13,1,Vente,228220.0
94016B15315,2020-03-31,1,Vente,240000.0
94076E933028,2020-03-06,1,Vente,244350.0
94041T48316,2020-03-10,1,Vente,345550.0
94076B7240,2020-03-31,1,Vente,147000.0
94003D479,2020-03-10,1,Vente,656500.0
94073AC1525,2020-03-16,1,Vente,132000.0
94016O1549,2020-03-27,1,Vente,265000.0
94073B30515,2020-04-08,1,Vente,385650.0
94022AO325,2020-03-13,1,Vente,114060.0
94022AH981,2020-04-15,1,Vente,295000.0
94081BN414161,2020-03-31,1,Vente,210000.0
94081CO176217,2020-03-31,1,Vente,130000.0
94016L755036,2020-03-24,1,Vente,195000.0
94081O38324,2020-04-22,1,Vente,230961.0
94034V98443,2020-04-09,1,Vente,236900.0
94054AE117521,2020-03-27,1,Vente,325000.0
94003C1412,2020-03-31,1,Vente,214500.0
94022H817,2020-03-31,1,Vente,173000.0
94073S22526,2020-04-18,1,Vente,272290.0
94041AB1665,2020-04-15,1,Vente,65000.0
94073D7235,2020-04-24,1,Vente,100000.0
94081CO5024,2020-04-23,1,Vente,219211.0
94038I6245,2020-04-30,1,Vente,254150.0
94034E41621,2020-04-11,1,Vente,229000.0
94076AS729,2020-04-29,1,Vente,153800.0
94041L1221,2020-04-29,1,Vente,796680.0
94003C1410,2020-04-11,1,Vente,245129.34
94038P6461,2020-04-14,1,Vente,105000.0
94022AF24143,2020-04-30,1,Vente,197060.0
94003F921,2020-04-16,1,Vente,150000.0
94073AB54290,2020-04-29,1,Vente,144000.0
94016N78283,2020-05-07,1,Vente,135000.0
94081AN6246,2020-04-27,1,Vente,409500.0
94021B3545,2020-05-04,1,Vente,375000.0
94034E3981034,2020-05-12,1,Vente,212500.0
94041M176102,2020-05-11,1,Vente,221600.0
94073B30517,2020-05-12,1,Vente,420000.0
94034K19466,2020-05-18,1,Vente,265000.0
94034V901618,2020-05-15,1,Vente,106300.0
94081C6791,2020-05-13,1,Vente,365000.0
94034V1091039,2020-05-18,1,Vente,186000.0
94081BY467351,2020-05-13,1,Vente,186000.0
94041U12318,2020-04-30,1,Vente,185000.0
94016N78247,2020-04-30,1,Vente,164000.0
94065H283,2020-05-12,1,Vente,269000.0
94003D98205,2020-04-30,1,Vente,238000.0
94022AV7732,2020-05-13,1,Vente,150000.0
94003G20423,2020-05-05,1,Vente,246000.0
94076M10314,2020-05-19,1,Vente,344800.0
94021K456131,2020-05-07,1,Vente,243000.0
94034J12612091,2020-05-13,1,Vente,178600.0
94022AU3391,2020-05-12,1,Vente,309000.0
94054AD30356,2020-05-12,1,Vente,131500.0
94022AV5966,2020-05-07,1,Vente,247800.0
94022G112,2020-05-15,1,Vente,127000.0
94076Z286,2020-05-20,1,Vente,530000.0
94038AE553,2020-05-12,1,Vente,280000.0
94081AD78303,2020-05-20,1,Vente,314000.0
94041I568,2020-04-30,1,Vente,126000.0
94081BN4141,2020-05-13,1,Vente,203000.0
94022AN15411,2020-05-15,1,Vente,103000.0
94034J1264118,2020-05-25,1,Vente,217000.0
94034Q793,2020-05-15,1,Vente,142360.0
94041AL1201062,2020-05-14,1,Vente,230000.0
94081BN414204,2020-05-26,1,Vente,207000.0
94034J1264091,2020-05-27,1,Vente,194500.0
94016Z18834,2020-05-15,1,Vente,368000.0
94034O2511023,2020-05-26,1,Vente,170000.0
94073AJ3457,2020-05-25,1,Vente,524500.0
94076E10161,2020-05-21,1,Vente,246000.0
94073V1253,2020-05-22,1,Vente,192500.0
94021K38421,2020-05-19,1,Vente,264000.0
94081F2261,2020-05-13,1,Vente,137730.0
94076AP95243,2020-05-22,1,Vente,150000.0
94054AB112197,2020-05-22,1,Vente,105000.0
94041AU30530,2020-05-18,1,Vente,415010.0
94073AD791,2020-05-20,1,Vente,208790.0
94022I2923,2020-05-18,1,Vente,200000.0
94034V901517,2020-05-26,1,Vente,290000.0
94076BD45163,2020-03-31,1,Vente,220970.0
94081CU11977,2020-05-15,1,Vente,244900.0
94037L1810,2020-05-22,1,Vente,176360.0
94037E5454,2020-05-13,1,Vente,400000.0
94022Q1942,2020-05-27,1,Vente,460800.0
94038AL267129,2020-05-28,1,Vente,177000.0
94038Y202134,2020-06-02,1,Vente,270000.0
94041AO611,2020-05-29,1,Vente,352500.0
94003I97117,2020-05-27,1,Vente,182000.0
94003V369,2020-05-18,1,Vente,410946.0
94016Y460202,2020-05-14,1,Vente,270000.0
94041X123148,2020-06-02,1,Vente,140000.0
94081N1321,2020-05-29,1,Vente,235000.0
94034J1264236,2020-05-20,1,Vente,168000.0
94041J1298,2020-05-27,1,Vente,140260.0
94041L464,2020-05-19,1,Vente,820000.0
94016H3315,2020-05-14,1,Vente,192000.0
94073J725120,2020-05-26,1,Vente,247200.0
94038V54285,2020-05-25,1,Vente,262000.0
94022F611,2020-05-22,1,Vente,126000.0
94081J151192,2020-05-18,1,Vente,277000.0
94081BL39114,2020-05-19,1,Vente,260000.0
94054AB2511,2020-05-26,1,Vente,137000.0
94022AV9228,2020-05-15,1,Vente,185000.0
94003P474,2020-05-14,1,Vente,245000.0
94081BD53230,2020-05-29,1,Vente,204550.0
94073M303107,2020-05-15,1,Vente,212000.0
94003S1152,2020-05-28,1,Vente,363000.0
94016E22420,2020-06-02,1,Vente,257500.0
94073A9226,2020-05-27,1,Vente,190300.0
94034V801325,2020-05-29,1,Vente,249000.0
94034O2199,2020-05-28,1,Vente,177650.0
94081E218152,2020-05-20,1,Vente,88000.0
94073AH117201,2020-05-29,1,Vente,262290.0
94016B74133,2020-05-28,1,Vente,210000.0
94073V1645,2020-05-25,1,Vente,148000.0
94054V2130,2020-05-20,1,Vente,173000.0
94037G522,2020-05-25,1,Vente,507500.0
94038M56368,2020-05-29,1,Vente,165000.0
94041V52148,2020-05-28,1,Vente,275000.0
94043C11914,2020-05-20,1,Vente,446220.0
94041J53240,2020-05-19,1,Vente,296000.0
94003I2713,2020-06-04,1,Vente,195000.0
94016Q2524,2020-05-29,1,Vente,380000.0
94081P12615,2020-06-03,1,Vente,92000.0
94073AH4649,2020-05-20,1,Vente,388000.0
94073AH4621,2020-05-26,1,Vente,390000.0
94034V97213,2020-04-22,1,Vente,213130.0
94073J6169,2020-05-22,1,Vente,218250.0
94073AH4648,2020-05-28,1,Vente,236000.0
94038F1511,2020-05-22,1,Vente,230000.0
94073M34120,2020-05-18,1,Vente,227000.0
94016I253,2020-06-05,1,Vente,122500.0
94076V317206,2020-05-29,1,Vente,196080.0
94003Q16113,2020-05-20,1,Vente,545000.0
94016Y463266,2020-05-25,1,Vente,273000.0
94016D109119,2020-05-20,1,Vente,139000.0
94034O2511008,2020-05-26,1,Vente,190000.0
94081I10317,2020-05-29,1,Vente,204000.0
94081I2915,2020-05-28,1,Vente,145000.0
94034J1264044,2020-06-08,1,Vente,178000.0
94073M34127,2020-05-26,1,Vente,232100.0
94022AO5219,2020-06-04,1,Vente,293020.0
94073AH1111045,2020-05-27,1,Vente,156458.0
94081AN60139,2020-05-26,1,Vente,273000.0
94022AK8311,2020-05-28,1,Vente,159000.0
94022AV8113,2020-05-25,1,Vente,375000.0
94038S4913,2020-05-29,1,Vente,197000.0
94043G1915,2020-05-27,1,Vente,120000.0
94003E3623,2020-05-14,1,Vente,159000.0
94054AE39267,2020-05-28,1,Vente,159505.0
94016A16336,2020-05-28,1,Vente,262000.0
94081U154299,2020-05-29,1,Vente,182000.0
94076V69121,2020-05-29,1,Vente,298000.0
94073AH1113006,2020-05-29,1,Vente,163000.0
94003M193,2020-06-11,1,Vente,231000.0
94034E337320,2020-05-29,1,Vente,183500.0
94076B7239,2020-05-20,1,Vente,140000.0
94003R162303,2020-06-02,1,Vente,251300.0
94076B2710,2020-06-01,1,Vente,178000.0
94076AP432,2020-05-25,1,Vente,130000.0
94076AU21746,2020-06-03,1,Vente,231000.0
94022L424012,2020-05-19,1,Vente,130000.0
94034G67311,2020-05-27,1,Vente,180000.0
94016D9636,2020-06-02,1,Vente,232200.0
94021Q95301,2020-06-05,1,Vente,120000.0
94003R2214,2020-06-04,1,Vente,249035.0
94038AB802905,2020-06-11,1,Vente,315000.0
94037B1061,2020-06-05,1,Vente,162000.0
94016Y11820,2020-05-22,1,Vente,277370.0
94081U154164,2020-05-27,1,Vente,159000.0
94054P1462,2020-06-03,1,Vente,195000.0
94034J1267029,2020-06-16,1,Vente,177000.0
94021A106,2020-05-20,1,Vente,850000.0
94076V317226,2020-06-11,1,Vente,157440.0
94037E54103,2020-05-25,1,Vente,447000.0
94073AB1792,2020-06-02,1,Vente,302600.0
94043C240137,2020-06-15,1,Vente,192000.0
94073Y11522,2020-06-12,1,Vente,195260.0
94034E337323,2020-05-26,1,Vente,202000.0
94081M65102,2020-06-09,1,Vente,140000.0
94073AH1111017,2020-06-15,1,Vente,240770.0
94054U267101,2020-06-03,1,Vente,160500.0
94076AI13912,2020-05-25,1,Vente,220000.0
94022AY874,2020-06-03,1,Vente,105000.0
94022AF9225,2020-06-03,1,Vente,179000.0
94081CM9816,2020-06-10,1,Vente,63000.0
94038AG2141,2020-06-03,1,Vente,579060.0
94081AI460125,2020-06-19,1,Vente,478900.0
94076R22064,2020-05-29,1,Vente,270800.0
94041BC63455,2020-06-10,1,Vente,235000.0
94073AJ273230,2020-06-05,1,Vente,175000.0
94054AE117509,2020-05-29,1,Vente,164000.0
94076AP95137,2020-04-17,1,Vente,233650.0
94076AO20325,2020-06-10,1,Vente,283000.0
94034K1978011,2020-05-06,1,Vente,273000.0
94041BC63805,2020-06-05,1,Vente,218000.0
94081AU171803,2020-06-11,1,Vente,267000.0
94038U443,2020-06-22,1,Vente,249000.0
94022F3527,2020-06-03,1,Vente,290570.0
94081AZ38210,2020-06-05,1,Vente,208000.0
94081A810,2020-06-08,1,Vente,137000.0
94034O2511048,2020-05-15,1,Vente,183300.0
94073AJ27315,2020-06-01,1,Vente,190000.0
94003C1829,2020-06-12,1,Vente,289000.0
94081AD40104,2020-06-19,1,Vente,413000.0
94041L1301,2020-06-03,1,Vente,105000.0
94041AT7798,2020-06-05,1,Vente,395000.0
94076AR16210,2020-06-11,1,Vente,247000.0
94038AB802880,2020-06-03,1,Vente,300000.0
94034Y127141,2020-05-29,1,Vente,197000.0
94003I12327,2020-06-18,1,Vente,205000.0
94043G24735,2020-06-19,1,Vente,375000.0
94076S436,2020-06-05,1,Vente,340000.0
94038M5662,2020-06-04,1,Vente,206900.0
94034J1267017,2020-06-02,1,Vente,172000.0
94073J157102,2020-06-22,1,Vente,118609.0
94037A24102,2020-06-23,1,Vente,257000.0
94034V901545,2020-06-19,1,Vente,210000.0
94038M56134,2020-06-18,1,Vente,182000.0
94021B306392,2020-05-27,1,Vente,160000.0
94041AP16641,2020-06-02,1,Vente,205000.0
94076Q52,2020-06-11,1,Vente,221000.0
94016I1733,2020-06-19,1,Vente,222000.0
94054U1812,2020-06-19,1,Vente,132000.0
94041L1335,2020-06-25,1,Vente,25000.0
94034V801313,2020-05-27,1,Vente,235000.0
94034J1264203,2020-05-29,1,Vente,152000.0
94022AG8217,2020-06-08,1,Vente,230000.0
94081CU119219,2020-06-12,1,Vente,163000.0
94016B14817,2020-06-17,1,Vente,327000.0
94076R30711,2020-06-02,1,Vente,224800.0
94034V901573,2020-06-24,1,Vente,241290.0
94037C2511,2020-06-19,1,Vente,230000.0
94003M581,2020-06-17,1,Vente,360000.0
94038AF3929,2020-06-11,1,Vente,180000.0
94081I103149,2020-06-09,1,Vente,185000.0
94081F1771,2020-06-29,1,Vente,153000.0
94043G279171,2020-06-16,1,Vente,465000.0
94038O274,2020-06-25,1,Vente,340000.0
94041AL67179,2020-06-29,1,Vente,290000.0
94021B226143,2020-06-29,1,Vente,175000.0
94076AX46100,2020-06-26,1,Vente,347000.0
94038P64290,2020-06-11,1,Vente,328000.0
94073AJ4045,2020-06-09,1,Vente,103175.0
94081D10415,2020-06-19,1,Vente,157290.0
94043D182525,2020-06-26,1,Vente,280000.0
94022B7334,2020-06-03,1,Vente,262270.0
94081G24695,2020-06-24,1,Vente,245000.0
94041I1017,2020-06-09,1,Vente,260000.0
94076AY702,2020-06-09,1,Vente,490000.0
94038O354,2020-06-10,1,Vente,355000.0
94037J2135,2020-06-05,1,Vente,240000.0
94076R30314,2020-06-26,1,Vente,170000.0
94034R1635,2020-06-16,1,Vente,215000.0
94022A218,2020-06-15,1,Vente,72000.0
94054T17115,2020-06-18,1,Vente,180000.0
94043A5112,2020-06-15,1,Vente,323500.0
94081AD40137,2020-06-15,1,Vente,475000.0
94037D14312,2020-06-25,1,Vente,387490.0
94038S533,2020-06-16,1,Vente,145000.0
94065G79321,2020-06-08,1,Vente,195000.0
94043D8512,2020-06-09,1,Vente,299000.0
94038I6240,2020-06-16,1,Vente,254000.0
94038T832,2020-06-15,1,Vente,129000.0
94041AN2683017,2020-06-30,1,Vente,370000.0
94022AE29163,2020-06-09,1,Vente,165000.0
94022AH13211,2020-06-24,1,Vente,163100.0
94073AE4216,2020-06-26,1,Vente,193000.0
94016N7841,2020-06-17,1,Vente,190000.0
94041AC49904,2020-06-26,1,Vente,155000.0
94037D1851050,2020-06-18,1,Vente,332000.0
94003G2116019,2020-06-18,1,Vente,198600.0
94081CT1610,2020-06-19,1,Vente,130800.0
94043D211,2020-06-30,1,Vente,310000.0
94081BQ13442,2020-06-15,1,Vente,201000.0
94043G3610,2020-06-29,1,Vente,124000.0
94081BD46219,2020-06-22,1,Vente,168000.0
94034O21961,2020-06-24,1,Vente,266300.0
94022D5845,2020-06-30,1,Vente,78000.0
94022AR604,2020-06-18,1,Vente,122000.0
94038V54122,2020-06-19,1,Vente,237000.0
94041N266399,2020-06-30,1,Vente,755000.0
94076E935031,2020-06-30,1,Vente,319000.0
94034T6814,2020-06-29,1,Vente,279000.0
94034V1061914,2020-06-02,1,Vente,118363.02
94041AC12101,2020-06-23,1,Vente,180000.0
94041AL3325,2020-06-29,1,Vente,160000.0
94021B3674,2020-06-24,1,Vente,233000.0
94022AM18537,2020-06-22,1,Vente,120000.0
94022J6421,2020-06-22,1,Vente,70000.0
94081BN414201,2020-06-23,1,Vente,224000.0
94081CX6520,2020-06-26,1,Vente,155000.0
94016Y518111,2020-06-19,1,Vente,425000.0
94021M13231,2020-06-23,1,Vente,505000.0
94022J6420,2020-06-22,1,Vente,110000.0
94016H635,2020-06-29,1,Vente,116266.0
94073X14833,2020-06-22,1,Vente,160000.0
94073R10028,2020-06-29,1,Vente,190600.0
94076U19521,2020-06-24,1,Vente,295240.0
94041N151,2020-06-25,1,Vente,765000.0
94065I14370,2020-06-22,1,Vente,163000.0
94034J1267124,2020-06-11,1,Vente,151000.0
94081BD4396,2020-06-26,1,Vente,253000.0
94021Q1207,2020-06-26,1,Vente,217000.0
94034J1264154,2020-06-19,1,Vente,225000.0
94016T833,2020-06-19,1,Vente,169000.0
94076X4964,2020-06-25,1,Vente,185000.0
94043G1037,2020-06-29,1,Vente,485000.0
94043L221141,2020-06-24,1,Vente,309000.0
94076M10322,2020-06-30,1,Vente,210000.0
94041AC49705,2020-06-29,1,Vente,434000.0
94073AH4643,2020-06-26,1,Vente,165000.0
94054U294136,2020-06-30,1,Vente,100000.0
94076AM13232,2020-06-26,1,Vente,322000.0
94022M5311,2020-06-29,1,Vente,216000.0
94037C2435,2020-06-25,1,Vente,287000.0
94073AH468,2020-06-30,1,Vente,380000.0
94038M5668,2020-06-30,1,Vente,210000.0
94073AI503,2020-06-25,1,Vente,530500.0
94022AM682,2020-06-30,1,Vente,180000.0
94081J151200,2020-06-30,1,Vente,197000.0
94016N7871,2020-06-25,1,Vente,222572.02
94041AN300102,2020-06-11,1,Vente,394000.0
94034J12612082,2020-06-24,1,Vente,185000.0
94003V681138,2020-06-26,1,Vente,170000.0
94016M10716,2020-06-30,1,Vente,179000.0
94038R29931,2020-06-26,1,Vente,152000.0
94038P64832,2020-06-30,1,Vente,205000.0
94073AH4427,2020-06-29,1,Vente,385000.0
94034K19293,2020-06-30,1,Vente,325320.0
94034V99838,2020-06-30,1,Vente,232000.0
94016Z23348,2020-06-23,1,Vente,307000.0
94034V143,2020-06-29,1,Vente,204000.0
94078AP1781,2020-01-06,1,Vente,100000.0
94056AB318107,2020-01-10,1,Vente,303000.0
94004AB48774,2020-01-09,1,Vente,127000.0
94074AE13997,2020-01-06,1,Vente,240750.0
94019AY3963,2020-01-10,1,Vente,152000.0
94060AR127110,2020-01-02,1,Vente,176000.0
94060AL4868,2020-01-02,1,Vente,235000.0
94079AB16837,2020-01-03,1,Vente,269000.0
94071AV52612,2020-01-14,1,Vente,125000.0
94044AK39819,2020-01-08,1,Vente,173000.0
94060AL48270,2020-01-06,1,Vente,225000.0
94078AV783,2020-01-16,1,Vente,160000.0
94060AR46,2020-01-06,1,Vente,244783.25
94071AI739133,2020-01-09,1,Vente,140600.0
94071AH193115,2020-01-24,1,Vente,153000.0
94044AM786,2020-01-02,1,Vente,185750.0
94078AD9724,2020-01-17,1,Vente,285000.0
94075AK247217,2020-01-17,1,Vente,177000.0
94001AE6242,2020-01-10,1,Vente,265000.0
94078AH59113,2020-01-17,1,Vente,148000.0
94044AC56632008,2020-01-06,1,Vente,189800.0
94059AI75468,2020-01-21,1,Vente,179000.0
94019AT1202,2020-01-27,1,Vente,85000.0
94079AB16774,2020-01-17,1,Vente,309000.0
94079AS384138,2020-01-24,1,Vente,153000.0
94059AI75479,2020-01-23,1,Vente,222500.0
94071AV3111,2020-01-03,1,Vente,145000.0
94044AC130140,2020-01-06,1,Vente,137000.0
94078AO5116,2020-01-16,1,Vente,82000.0
94004AB25530041,2020-01-06,1,Vente,168500.0
94004AH58119,2020-01-13,1,Vente,109250.0
94078AO491107,2020-01-09,1,Vente,163000.0
94059AB51,2020-01-09,1,Vente,298760.0
94060AR25325,2020-01-06,1,Vente,252000.0
94071AV5581228,2020-01-23,1,Vente,171000.0
94047AI51,2020-01-09,1,Vente,76000.0
94060AL48127,2020-01-27,1,Vente,239700.0
94001AD115,2020-01-14,1,Vente,137500.0
94075AK239,2020-01-16,1,Vente,92000.0
94044AO18799,2020-01-15,1,Vente,325000.0
94001AA2004,2020-01-16,1,Vente,70000.0
94077AP21036,2020-01-15,1,Vente,56000.0
94079AL3411,2020-01-24,1,Vente,118560.0
94044AE5183,2020-01-31,1,Vente,116000.0
94071AV301,2020-01-31,1,Vente,368000.0
94059AD576102,2020-01-28,1,Vente,280000.0
94071AY2331,2020-02-06,1,Vente,418000.0
94079AB115145,2020-01-29,1,Vente,119500.0
94053AM111,2020-01-21,1,Vente,365000.0
94059AD46083,2020-01-24,1,Vente,324000.0
94053AL12832,2020-01-27,1,Vente,190000.0
94079AR2911,2020-02-06,1,Vente,400000.0
94071BC367177,2020-01-30,1,Vente,191500.0
94019AN39112,2020-01-30,1,Vente,171000.0
94059AM38318,2020-01-28,1,Vente,205500.0
94004AD2527,2020-01-28,1,Vente,176000.0
94019AI2481410,2020-02-12,1,Vente,194000.0
94074AE13977,2020-01-20,1,Vente,280000.0
94019AM5531,2020-01-21,1,Vente,269000.0
94053AL53146,2020-01-27,1,Vente,161100.0
94044AP424143,2020-01-31,1,Vente,273000.0
94056AB28154,2020-01-30,1,Vente,270000.0
94077AT491103,2020-02-07,1,Vente,152000.0
94001AE118,2020-02-13,1,Vente,119990.0
94004AH116107,2020-02-05,1,Vente,96095.0
94078AD95316,2020-01-24,1,Vente,189000.0
94078AP465,2020-01-28,1,Vente,20000.0
94019AX674019,2020-02-10,1,Vente,229900.0
94078AC11820,2020-02-06,1,Vente,52000.0
94077AE4581,2020-02-07,1,Vente,244000.0
94060AC395223,2020-02-07,1,Vente,129000.0
94078AM37815,2020-02-20,1,Vente,150000.0
94044AP42812,2020-02-19,1,Vente,193550.0
94044D49838,2020-02-17,1,Vente,191000.0
94060AP812,2020-02-03,1,Vente,110000.0
94079AK175421,2020-02-10,1,Vente,243000.0
94079AB16849,2020-02-14,1,Vente,172900.0
94079AK175403,2020-02-18,1,Vente,138000.0
94059AE53154,2020-02-03,1,Vente,344000.0
94059AE34025,2020-02-03,1,Vente,234000.0
94004AB4961,2020-02-21,1,Vente,2500000.0
94047AN4010,2020-02-26,1,Vente,345600.0
94071BD323,2020-02-28,1,Vente,510000.0
94071AK626,2020-02-20,1,Vente,355000.0
94044AH464126,2020-02-06,1,Vente,179900.0
94078AK7711,2020-02-07,1,Vente,132000.0
94078AO5241,2020-02-06,1,Vente,86000.0
94056AB28131,2020-02-05,1,Vente,285000.0
94044AC56632024,2020-02-21,1,Vente,293000.0
